ts,phase,nvme_rd_mb_s,nvme_wr_mb_s,nvme_active_pct,cte_file_tier_gb,devshm_used_gb,clio_rss_gb,mem_avail_gb,nfs_rd_mb_s
1784049647,ingest,0.00,74.70,8.2,0.000,0.009,0.000,39.187,0.00
1784049652,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.189,0.00
1784049657,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.188,0.00
1784049662,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.161,0.00
1784049667,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.164,0.00
1784049672,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.163,0.00
1784049678,ingest,0.00,77.06,7.7,0.000,0.009,0.000,39.162,0.00
1784049683,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.166,0.00
1784049688,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.159,0.00
1784049693,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.162,0.00
1784049698,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.159,0.00
1784049703,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.159,0.00
1784049708,ingest,0.00,32.37,4.4,0.000,0.009,0.000,39.163,0.00
1784049713,ingest,0.00,47.00,4.2,0.000,0.009,0.000,39.162,0.00
1784049718,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.162,0.00
1784049724,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.169,0.00
1784049729,ingest,0.00,0.00,1.5,0.000,0.009,0.000,39.163,0.00
1784049734,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.162,0.00
1784049739,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.161,0.00
1784049744,ingest,0.00,79.22,13.4,0.000,0.009,0.000,39.165,0.00
1784049749,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.164,0.00
1784049754,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.161,0.00
1784049760,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.159,0.00
1784049765,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.161,0.00
1784049770,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.156,0.00
1784049775,ingest,0.00,74.63,7.9,0.000,0.009,0.000,39.157,0.00
1784049780,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.155,0.00
1784049785,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.193,0.00
1784049790,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.154,0.00
1784049795,ingest,0.00,48.87,6.0,0.000,0.009,0.000,39.163,0.00
1784049800,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.153,0.00
1784049806,ingest,0.00,27.76,3.8,0.000,0.009,0.000,39.135,0.00
1784049811,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.135,0.00
1784049816,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.128,0.00
1784049821,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.198,0.00
1784049826,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.181,0.00
1784049831,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.181,0.00
1784049836,ingest,0.00,74.74,7.4,0.000,0.009,0.000,39.179,0.00
1784049842,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.178,0.00
1784049847,ingest,0.00,26.29,3.5,0.000,0.009,0.000,39.173,0.00
1784049852,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.174,0.00
1784049857,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.161,0.00
1784049862,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.156,0.00
1784049867,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.153,0.00
1784049872,ingest,0.00,51.23,6.1,0.000,0.009,0.000,39.148,0.00
1784049877,ingest,0.00,25.61,3.7,0.000,0.009,0.000,39.158,0.00
1784049883,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.157,0.00
1784049888,ingest,0.00,20.60,3.1,0.000,0.009,0.000,39.158,0.00
1784049893,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.156,0.00
1784049898,ingest,0.00,35.64,4.7,0.000,0.009,0.000,39.157,0.00
1784049903,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.149,0.00
1784049908,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.146,0.00
1784049913,ingest,0.00,0.00,0.2,0.000,0.009,0.000,39.151,0.00
1784049918,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.148,0.00
1784049924,ingest,0.00,64.87,6.9,0.000,0.009,0.000,39.144,0.00
1784049929,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.196,0.00
1784049934,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.190,0.00
1784049939,ingest,0.00,32.94,4.5,0.000,0.009,0.000,39.189,0.00
1784049944,ingest,0.00,0.00,0.2,0.000,0.009,0.000,39.183,0.00
1784049949,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.155,0.00
